datasets,spl,single_ans,conversations,answer
aqm,sample,For,"Shrinking forest cover lessens the landscape's capacity to intercept, retain and transpire precipitation.",['For']
aqm,sample,For,It increases carbon dioxide in the atmosphere.,['For']
aqm,sample,For,Technical and professional education shall be made generally available and higher education shall be equally accessible to all on the basis of merit.,['For']
aqm,sample,For,"However, this meant that a uniform minimum wage was not possible.",['For']
aqm,sample,For,Some parents are carriers of known sex-specific diseases.,['For']
aqm,sample,For,"Gary Francione, professor of law and philosophy at Rutgers Law School in Newark, is a leading abolitionist writer, arguing that animals need only one right, the right not to be owned.",['For']
aqm,sample,For,"The one child policy has also been speculated to be the underlying cause of forced abortions, female infanticide, underreporting[21] of female births, and has been suggested as a possible cause behind China's increasing number of crimes and gender imbalance.",['For']
aqm,sample,For,"A radical extension to the organ transplant programme is being launched by the Government, bringing fresh hope to hundreds of desperately ill patients.",['For']
aqm,sample,For,"Minimum wage increases cause the price of labor to go up, and when that happens, people, in this case employers, hire less labor.",['For']
aqm,sample,For,Another accusation is that producers selectively edit material in order to give the false impression of certain emotional reactions or statements from the castmates [ref].,['For']
aqm,sample,For,Gay marriage is good for society,['For']
aqm,sample,For,One consequence is a severe inhibition on research by non-patent holders.,['For']
aqm,sample,For,"Australia’s Chief Scientist, Alan Finkel, who has called for more universities to make maths a prerequisite for course entry, said the subject was critically important because it was “the language of science, just as English was the language of discourse”.",['For']
aqm,sample,For,Gay rights groups have complained that certain websites that restrict their dating services to heterosexual couples are discriminating against homosexuals.,['For']
aqm,sample,For,"In addition, cloned people may lose some special values each person should have.",['For']
aqm,sample,For,"Instead of perusing general interest publications, such as newspapers, readers are more likely to seek particular writers, blogs or sources of information through targeted searches, rendering the agglomeration of newspapers increasingly irrelevant.",['For']
aqm,sample,For,"This is where the more libertarian minded argue that if our bodies are ours to manage, it should follow that we are also able to sell our organs.",['For']
aqm,sample,For,"Mr. Laing began, arguing that reality television saps ad dollars and viewer time that could be used more nobly; that these shows are bad for the people who go on them (“You end up looking like Omarosa,” a notorious reality-show villain); that they set terrible examples for those who live their lives based on what they see on the tube.",['For']
aqm,sample,For,Krueger (1995) makes a forceful case that globalization is important for developing nations.,['For']
aqm,sample,For,":262–263 Contemporary criticisms have echoed those arguments, claiming that patents block innovation and waste resources that could otherwise be used productively [ref], and also block access to an increasingly important commons of enabling technologies (a phenomenon called the tragedy of the anticommons) [ref], apply a one size fits all model to industries with differing needs [ref], that is especially unproductive for industries other than chemicals and pharmaceuticals and especially unproductive for the software industry [ref].",['For']
